Rower,Stroke,AveragePower_Watts,EffectiveLength_Degrees
Rower_2,69,115.29347227139802,53.625
Rower_2,70,120.95592803087777,59.4375
Rower_2,71,116.88572377085667,49.8125
Rower_2,72,116.60453205327258,51.75
Rower_2,73,60.44466853637811,44.0625
Rower_2,74,61.52193251529718,42.875
Rower_2,75,85.2566551016119,49.875
Rower_2,76,103.64329250601361,51.4375
Rower_2,77,102.5594973947582,48.125
Rower_2,78,108.4494082469081,56.0
Rower_2,79,118.83637421763197,57.1875
Rower_2,80,114.9432355439369,52.875
Rower_2,81,108.3947742446148,60.375
Rower_2,82,116.26997994424048,55.625
Rower_2,83,126.01487592248164,57.8125
Rower_2,84,118.25784116647057,59.875
Rower_2,85,116.25211468856324,53.0
Rower_2,86,107.34189336131784,60.125
Rower_2,87,111.07437643898176,56.5
Rower_2,88,108.1898783130322,54.875
Rower_2,89,115.24289288094276,56.0
Rower_2,90,109.83220607211537,52.8125
Rower_2,91,98.9638060776481,47.9375
Rower_2,92,122.24218040957969,53.8125
Rower_2,93,128.15514923303377,57.625
Rower_2,94,119.96910003066235,51.75
Rower_2,95,114.89573324687987,59.0625
Rower_2,96,114.8719427743579,56.75
Rower_2,97,121.05926825459491,62.0
Rower_2,98,124.65283694835745,57.0625
Rower_2,99,121.1206088146352,54.3125
Rower_2,100,120.15442476857402,57.3125
Rower_2,101,117.4506440593622,55.125
Rower_2,102,117.8377038281377,51.1875
Rower_2,103,119.03200771496665,50.1875
Rower_2,104,112.92748177613775,51.3125
Rower_2,105,122.48255605389096,53.875
Rower_2,106,116.12505239411276,56.625
Rower_2,107,119.38012679741415,52.8125
Rower_2,108,105.60652705900142,47.9375
Rower_2,109,119.21805881933555,52.8125
Rower_2,110,118.61384778657256,51.4375
Rower_2,111,126.95596731050917,55.1875
Rower_2,112,126.1478170735958,55.3125
Rower_2,113,121.6948133741744,53.1875
Rower_2,114,112.36645079600852,53.8125
Rower_2,115,93.56367563174652,43.625
Rower_2,116,38.83710020609359,28.25
Rower_2,117,60.328978977475835,44.3125
Rower_2,118,72.30419299249975,48.125
Rower_2,119,84.74755337655014,49.4375
Rower_2,120,93.77875905852221,52.0
Rower_2,121,98.94421623524907,52.875
Rower_2,122,84.5363599709619,43.8125
Rower_2,123,105.77307052868045,52.6875
Rower_2,124,100.41476772364513,49.375
Rower_2,125,100.91860062090184,53.5
Rower_2,126,112.82171247509976,53.4375
Rower_2,127,105.80702283840571,44.8125
Rower_2,128,110.58100222910606,52.6875
Rower_2,129,110.672495333451,54.5
Rower_2,130,113.69717893161176,51.5625
Rower_2,131,103.39759184841732,46.8125
Rower_2,132,110.8420095962381,53.8125
Rower_2,133,121.72132455318655,54.875
Rower_2,134,115.33974634370448,59.4375
Rower_2,135,122.49416529816709,53.0625
Rower_2,136,112.87420355722733,53.125
Rower_2,137,103.65185892089512,53.5625
Rower_2,138,99.620847968304,48.3125
Rower_2,139,112.58862034680203,55.6875
Rower_2,140,114.44803008151341,52.25
Rower_2,141,110.60270685236104,52.125
Rower_2,142,110.31682237195001,53.25
Rower_2,143,107.3893720796094,55.625
Rower_2,144,114.74143693492886,57.1875
Rower_2,145,112.85130756886505,54.9375
Rower_2,146,117.85024047413266,49.1875
Rower_2,147,115.64555740900147,52.0625
Rower_2,148,115.40580360586361,55.9375
Rower_2,149,104.02906728278866,59.0625
Rower_2,150,121.67572864952004,52.6875
Rower_2,151,114.68127313931969,51.875
Rower_2,152,115.30614432256296,56.4375
Rower_2,153,104.12722823180209,48.75
Rower_2,154,110.30224156445111,49.8125
Rower_2,155,121.62813039927127,53.875
Rower_2,156,92.2151869139546,41.5
Rower_2,157,100.66387703555336,43.3125
Rower_2,158,114.7016028668087,50.6875
Rower_2,159,114.57232971930169,49.1875
Rower_2,160,107.00628770712451,43.3125
Rower_2,161,60.899993943377595,26.5
Rower_2,162,95.22443564230007,45.125
Rower_2,163,93.71073674022199,46.0
Rower_2,164,106.84961626246238,42.0
Rower_2,165,74.65573127230081,31.9375
Rower_2,166,80.8153308408867,39.8125
Rower_2,167,89.95762144210258,41.875
Rower_2,168,94.32608387411157,44.25
Rower_2,169,95.46858836587816,46.0
Rower_2,170,102.41339147327116,47.3125
Rower_2,171,85.76439372222879,40.3125
Rower_2,172,86.68867470540152,43.5625
Rower_2,173,90.36277388691705,43.0625
Rower_2,174,87.74339366165802,41.5625
Rower_2,175,108.57464299336296,45.3125
Rower_2,176,118.24843917274721,46.3125
Rower_2,177,109.30292207892127,45.9375
Rower_2,178,123.15454212574276,47.3125
Rower_2,179,119.39359704320836,52.5
Rower_2,180,114.57161605893502,51.625
Rower_2,181,125.62862435946694,47.625
Rower_2,182,113.15130615044316,48.1875
Rower_2,183,129.96700654296956,50.5
Rower_2,184,139.50217552603908,51.5
Rower_2,185,130.21800968019156,54.5625
Rower_2,186,120.15960707471014,49.875
Rower_2,187,123.49563661448114,58.125
Rower_2,188,119.53378205927005,52.875
Rower_2,189,118.51511590670866,49.3125
Rower_2,190,113.93550249396941,44.5
Rower_2,191,122.58505065455773,51.5625
Rower_2,192,121.70132185911805,54.9375
Rower_2,193,131.4301705782761,53.75
Rower_2,194,131.77744015942753,54.25
Rower_2,195,128.33175086202013,59.375
Rower_2,196,112.06411767414643,47.9375
Rower_2,197,121.60479585998165,54.4375
Rower_2,198,122.45914123391698,60.3125
Rower_2,199,106.46132277834165,42.0
Rower_2,200,131.16497728769664,48.3125
Rower_2,201,124.93059182840965,51.1875
Rower_2,202,115.91919782837596,54.8125
Rower_2,203,113.62348724905715,48.4375
Rower_2,204,127.77908975127627,51.4375
Rower_2,205,115.41885473937768,50.9375
Rower_2,206,114.02055898223473,49.6875
Rower_2,207,122.04746199819853,44.625
Rower_2,208,130.16143227724234,43.0
Rower_2,209,115.98984475677914,49.8125
Rower_2,210,127.01705685314644,50.0625
Rower_2,211,143.04286854473733,58.125
Rower_2,212,143.2143055662635,56.5
Rower_2,213,137.6648604826508,50.875
Rower_2,214,130.60711656772335,58.0625
Rower_2,215,131.15149580523132,47.9375
Rower_2,216,108.21599010494992,47.3125
Rower_2,217,109.93505779212481,46.5625
Rower_2,218,112.93294500022994,46.0625
Rower_2,219,97.66506988250859,41.125
Rower_2,220,101.97261884696333,46.5625
Rower_2,221,104.4045818573676,47.875
Rower_2,222,77.75551097609662,38.9375
Rower_2,223,108.54887665421808,46.5625
Rower_2,224,118.39716807108582,50.0625
Rower_2,225,122.45432263661958,50.25
Rower_2,226,120.71056577721826,54.0625
Rower_2,227,42.591008965203144,25.0
Rower_2,228,30.546067054406834,16.125
Rower_2,229,28.561261231481236,17.625
Rower_2,230,12.0357046032417,8.375
Rower_2,231,30.85923105979672,22.125
Rower_2,232,47.62868395324611,47.125
Rower_2,233,59.81409375473257,39.8125
Rower_2,234,53.82938270245656,28.6875
Rower_2,235,77.75060912558415,48.9375
Rower_2,236,81.99195496146409,46.5625
Rower_2,237,86.45141018855409,44.0625
Rower_2,238,78.31897071316767,38.1875
Rower_2,239,86.7111621105084,48.1875
Rower_2,240,80.07450713231323,47.4375
Rower_2,241,81.81512341009598,47.4375
Rower_2,242,87.35926762113068,43.0625
Rower_2,243,79.9389267761326,47.8125
Rower_2,244,93.35566566433275,47.5
Rower_2,245,82.47505223002855,43.8125
Rower_2,246,81.1580998002983,41.75
Rower_2,247,84.66438848092731,44.3125
Rower_2,248,98.00671637789034,52.125
Rower_2,249,104.83738023914525,56.8125
Rower_2,250,108.22019623741465,56.4375
Rower_2,251,98.20633393691607,45.0625
Rower_2,252,86.75807629126761,43.8125
Rower_2,253,93.10473441271616,51.5
Rower_2,254,95.13234607290758,52.6875
Rower_2,255,102.21439304897768,52.0
Rower_2,256,105.58296040791983,49.375
Rower_2,257,98.59437856254611,53.5
Rower_2,258,101.87113044754031,51.875
Rower_2,259,87.66756142417493,40.9375
Rower_2,260,97.92057920743181,49.875
Rower_2,261,110.62709848402646,52.0625
Rower_2,262,101.86588838941788,43.5625
Rower_2,263,95.5304450813998,45.3125
Rower_2,264,117.4236840774187,51.0
Rower_2,265,116.77964132836125,46.5625
Rower_2,266,96.81307887265382,49.375
Rower_2,267,111.18638596230815,54.1875
Rower_2,268,99.27971565761123,49.3125
Rower_2,269,71.69459918337604,29.5
Rower_2,270,79.76319694656881,38.875
Rower_2,271,105.6188341024279,48.375
Rower_2,272,101.77731144574204,52.0625
Rower_2,273,98.87524849011056,44.3125
Rower_2,274,103.01807040967344,48.875
Rower_2,275,103.29786190262072,44.8125
Rower_2,276,105.82032846109588,49.6875
Rower_2,277,90.89180107228748,38.8125
Rower_2,278,79.21838024992284,39.3125
Rower_2,279,89.62119087736367,45.9375
Rower_2,280,92.52821450621796,45.75
Rower_2,281,88.11853461004307,43.125
Rower_2,282,88.90028114135356,44.5625
Rower_2,283,97.89002581726032,47.8125
Rower_2,284,88.75482401777113,47.875
Rower_2,285,102.52784473494796,43.8125
Rower_2,286,104.25917146298359,46.0
Rower_2,287,81.78887189541771,42.8125
Rower_2,288,86.88854263771123,42.4375
Rower_2,289,90.693227538002,49.125
Rower_2,290,95.66651760740277,47.4375
Rower_2,291,101.35192415382585,50.3125
Rower_2,292,107.2945936071194,50.6875
Rower_2,293,96.31441115306548,46.0625
Rower_2,294,92.63222320886837,45.25
Rower_2,295,74.39388598280678,42.0625
Rower_2,296,96.21700694755309,50.125
Rower_2,297,101.06137171004086,50.5
Rower_2,298,98.91280192066655,51.375
Rower_2,299,93.2619784260534,45.0625
Rower_2,300,99.2561169587814,46.4375
Rower_2,301,94.83181062750631,48.8125
Rower_2,302,97.54762123866038,47.5625
Rower_2,303,102.8603710170627,50.25
Rower_2,304,98.08161294932827,50.75
Rower_2,305,108.61355100838095,54.0
Rower_2,306,103.31594129581606,53.0625
Rower_2,307,112.82659910928878,55.8125
Rower_2,308,107.41935422777836,49.6875
Rower_2,309,117.13733334601164,52.5
Rower_2,310,100.8054956692699,54.5
Rower_2,311,110.293317008674,51.875
Rower_2,312,100.93439415624087,53.8125
Rower_2,313,104.0447347340531,52.1875
Rower_2,314,108.27464400137322,54.6875
Rower_2,315,113.20376616312045,51.6875
Rower_2,316,114.77188891918654,52.625
Rower_2,317,119.82495053375075,52.6875
Rower_2,318,105.88366068048838,48.9375
Rower_2,319,110.45893627960042,48.9375
Rower_2,320,105.42982519082058,53.125
Rower_2,321,75.66153304306026,34.5
Rower_2,322,103.23838123285945,50.0
Rower_2,323,83.18770165897857,40.625
Rower_2,324,84.51331321225014,37.5
Rower_2,325,92.05920142531748,40.75
Rower_2,326,91.92776275190836,43.0625
Rower_2,327,102.1531384162593,46.25
Rower_2,328,97.32200961249674,43.3125
Rower_2,329,95.96207970605424,42.8125
Rower_2,330,97.56627027180669,44.8125
Rower_2,331,92.88060113899414,43.875
Rower_2,332,84.812931212488,41.0
Rower_2,333,87.0449600139083,39.9375
Rower_2,334,84.80214177271245,40.5
Rower_2,335,83.89560188657791,41.375
Rower_2,336,89.61612376003771,50.5
Rower_2,337,94.94582967417085,48.125
Rower_2,338,99.85727348313455,47.25
Rower_2,339,91.61331770566302,45.0625
Rower_2,340,90.53763453915074,39.4375
Rower_2,341,86.79296766541968,42.0625
Rower_2,342,92.85643951210011,47.4375
Rower_2,343,91.91592689162086,42.3125
Rower_2,344,98.84261799961337,47.125
Rower_2,345,80.47236910979144,37.1875
Rower_2,346,103.21250388116142,51.4375
Rower_2,347,108.06975859490093,48.375
Rower_2,348,92.8429573449385,46.25
Rower_2,349,95.66238696254582,44.5625
Rower_2,350,105.54186306500702,50.0
Rower_2,351,106.80167583008573,52.125
Rower_2,352,114.41560494391767,48.9375
Rower_2,353,121.23892469694884,47.875
Rower_2,354,108.35719129499381,46.8125
Rower_2,355,87.10220398061648,37.75
Rower_2,356,108.39229553520563,50.625
Rower_2,357,104.82122907024062,53.5
Rower_2,358,118.78704592243201,51.75
Rower_2,359,112.39147809937788,53.0
Rower_2,360,125.06222425524807,52.4375
Rower_2,361,127.18352296415368,49.5
Rower_2,362,122.8153808865719,48.5625
Rower_2,363,128.28595493448225,53.1875
Rower_2,364,116.44212403738128,48.1875
Rower_2,365,119.74589112671272,48.75
Rower_2,366,106.54966202211791,47.875
Rower_2,367,82.85504488106015,37.5625
Rower_2,368,70.67648213883932,39.3125
Rower_2,369,92.07556938227131,48.0
Rower_2,370,75.21222945743295,41.25
Rower_2,371,74.43515068860464,40.5
Rower_2,372,87.27984186808135,46.25
Rower_2,373,93.2297956284692,46.125
Rower_2,374,89.42306642243133,45.9375
Rower_2,375,91.70940039926572,43.5625
Rower_2,376,77.21325159446074,37.6875
Rower_2,377,92.73528207560722,45.25
Rower_2,378,92.9757155755807,41.5625
Rower_2,379,87.11675307430453,42.625
Rower_2,380,94.97293690779509,47.9375
Rower_2,381,81.9523107262718,35.75
Rower_2,382,88.4693620678998,42.875
Rower_2,383,89.13424599196843,41.8125
Rower_2,384,78.72155089607207,42.5625
Rower_2,385,95.6130562729742,43.625
Rower_2,386,91.04371144952862,44.3125
Rower_2,387,89.98380804924125,38.1875
Rower_2,388,98.36550160680804,46.1875
Rower_2,389,94.22732139983154,45.3125
Rower_2,390,96.11438916816105,47.0625
Rower_2,391,97.95660418604058,41.25
Rower_2,392,92.46363656916505,40.0625
Rower_2,393,101.50394209873414,41.5
Rower_2,394,102.2346045564568,39.5
Rower_2,395,94.27579107375001,43.625
Rower_2,396,85.66025791767646,39.25
Rower_2,397,86.75263191151342,40.125
Rower_2,398,103.13575297597964,47.6875
Rower_2,399,105.45848256990128,46.5625
Rower_2,400,100.89465770769093,48.1875
Rower_2,401,97.49165998075846,44.125
Rower_2,402,105.59787444634516,48.375
Rower_2,403,82.86947842026716,39.375
Rower_2,404,86.43406243199429,46.6875
Rower_2,405,77.29578869581596,41.875
Rower_2,406,88.60785208618007,45.25
Rower_2,407,88.2481509468645,49.125
Rower_2,408,93.34638543703433,45.25
Rower_2,409,96.76607343806272,45.5625
Rower_2,410,93.40045547652268,40.0
Rower_2,411,97.04310110784634,41.1875
Rower_2,412,96.26743759551708,46.375
Rower_2,413,98.35587050688773,42.75
Rower_2,414,97.11173524831327,41.125
Rower_2,415,91.61037024153194,41.375
Rower_2,416,95.04490821785664,38.5
Rower_2,417,94.72763708150335,41.5625
Rower_2,418,27.069583279435225,39.6875
Rower_2,419,34.92269088119985,31.75
Rower_2,420,52.968539855267366,43.8125
Rower_2,421,71.26011867079403,41.875
Rower_2,422,73.81349223540923,47.5625
Rower_2,423,82.96134441158952,48.6875
Rower_2,424,85.83420837297997,48.0625
Rower_2,425,93.36946896335334,51.375
Rower_2,426,79.97728958136884,41.3125
Rower_2,427,83.57014430942556,45.5625
Rower_2,428,93.88446148665182,50.5625
Rower_2,429,88.3359907064626,50.75
Rower_2,430,98.21604329628886,49.1875
Rower_2,431,95.17940704228751,51.6875
Rower_2,432,91.66416991459538,48.625
Rower_2,433,96.22505172363601,52.5625
Rower_2,434,93.39850906269541,52.3125
Rower_2,435,95.85429045416664,52.5625
Rower_2,436,88.45207832483273,52.375
Rower_2,437,88.91814115765042,49.875
Rower_2,438,88.68247426556803,48.375
Rower_2,439,83.05712475204608,46.4375
Rower_2,440,84.54525691548761,46.5625
Rower_2,441,76.2681444067447,43.5625
Rower_2,442,80.51792294862062,46.25
Rower_2,443,91.78165152907133,51.5
Rower_2,444,90.14536001527698,51.75
Rower_2,445,89.80156238639859,47.5625
Rower_2,446,84.19668646898667,51.25
Rower_2,447,89.622929672754,53.625
Rower_2,448,92.231609761908,52.0625
Rower_2,449,100.31637218099505,52.6875
Rower_2,450,110.54514639776426,57.625
Rower_2,451,105.76267109255228,51.875
Rower_2,452,104.85893164605345,54.875
Rower_2,453,98.86327128765977,52.4375
Rower_2,454,97.85530286581655,54.1875
Rower_2,455,101.24301114924035,50.5
Rower_2,456,95.53257078616072,54.4375
Rower_2,457,88.80918173894855,47.6875
Rower_2,458,90.09589654135588,50.5625
Rower_2,459,86.62179745004731,52.6875
Rower_2,460,95.22099563086373,51.5
Rower_2,461,94.4091073078658,55.125
Rower_2,462,95.63830781626115,51.9375
Rower_2,463,93.04708825605212,47.3125
Rower_2,464,93.33133318102391,48.625
Rower_2,465,96.36336834580169,46.0625
Rower_2,466,87.8710233977836,51.875
Rower_2,467,89.96189484705339,49.1875
Rower_2,468,89.50877861445338,49.8125
Rower_2,469,89.5077323598195,49.1875
Rower_2,470,94.94874794987969,50.8125
Rower_2,471,96.94239709032976,51.9375
Rower_2,472,96.71884217325452,47.4375
Rower_2,473,98.03325413649587,52.125
Rower_2,474,96.44457866709989,51.625
Rower_2,475,101.05359308388832,49.9375
Rower_2,476,110.21559204863786,52.125
Rower_2,477,113.92681824809412,51.5
Rower_2,478,112.88356017317498,50.875
Rower_2,479,111.91648383588628,51.625
Rower_2,480,100.9718736178244,52.25
Rower_2,481,97.66506464138216,45.4375
Rower_2,482,98.99111916915233,47.5625
Rower_2,483,96.35873992404684,49.4375
Rower_2,484,106.61659022122961,50.625
Rower_2,485,109.1358392010502,51.4375
Rower_2,486,108.86367877691491,50.625
Rower_2,487,110.14493777701469,53.75
Rower_2,488,103.14211004234687,46.1875
Rower_2,489,103.89076479773783,49.3125
Rower_2,490,106.40016265683079,51.0
Rower_2,491,103.2369080806501,48.875
Rower_2,492,92.92291066114748,45.9375
Rower_2,493,89.48725298797605,43.5625
Rower_2,494,91.4451526196436,43.625
Rower_2,495,99.01794271396547,43.0
Rower_2,496,96.4779883306893,47.5625
Rower_2,497,91.10754907265927,41.0
Rower_2,498,91.05790210672805,44.1875
Rower_2,499,93.16431904020831,44.5625
Rower_2,500,88.23732184314896,41.375
Rower_2,501,91.62881824289713,45.8125
Rower_2,502,86.58575789869563,47.875
Rower_2,503,94.09651457650472,50.125
Rower_2,504,95.35212082171488,46.5625
Rower_2,505,96.97152231775009,49.5625
Rower_2,506,104.0079625779987,49.625
Rower_2,507,98.65852921403665,49.25
Rower_2,508,99.57501017974289,47.875
Rower_2,509,106.17709582400263,44.875
Rower_2,510,103.47797757027256,49.3125
Rower_2,511,102.80664175656048,48.5625
Rower_2,512,104.41136632005646,45.5
Rower_2,513,104.23311863897747,45.9375
Rower_2,514,114.64560545469955,48.25
Rower_2,515,116.3813692605163,48.6875
Rower_2,516,85.74124954424093,36.3125
Rower_2,517,107.39660682177797,47.5625
Rower_2,518,107.67089020577804,44.0625
Rower_2,519,110.70372929240305,49.0
Rower_2,520,112.18052770986135,49.0
Rower_2,521,114.96389213262901,48.6875
Rower_2,522,114.04689590862327,47.5625
Rower_2,523,108.62387315655302,49.0625
Rower_2,524,106.47361081973341,47.9375
Rower_2,525,105.26790443700965,48.5
Rower_2,526,100.78587414141347,45.9375
Rower_2,527,91.49787261346052,43.1875
Rower_2,528,92.4030064861845,41.8125
Rower_2,529,98.40719896411747,42.1875
Rower_2,530,113.1504435996446,49.1875
Rower_2,531,109.68740922820201,48.5
Rower_2,532,111.65012346448935,52.0625
Rower_2,533,121.48269544728062,48.625
Rower_2,534,108.69320199976393,53.5625
Rower_2,535,112.5215117723271,53.9375
Rower_2,536,110.43556013168528,49.9375
Rower_2,537,112.52732978428932,54.1875
Rower_2,538,108.59415491335017,52.375
Rower_2,539,117.07811767577442,50.375
Rower_2,540,110.26214871320771,49.875
Rower_2,541,114.59409850380342,47.9375
Rower_2,542,107.58694382460547,46.9375
Rower_2,543,111.80290970036835,51.0625
Rower_2,544,65.7137573277468,32.5
Rower_2,545,78.01824179220547,42.375
Rower_2,546,77.20587643458781,44.0625
Rower_2,547,114.9864042264071,58.125
Rower_2,548,118.96354521190587,55.9375
Rower_2,549,126.35698658969788,57.1875
Rower_2,550,131.80216785335918,59.5625
Rower_2,551,119.55100679144866,55.5
Rower_2,552,119.99424442615741,56.875
Rower_2,553,124.11530474925974,55.875
Rower_2,554,130.60005623821004,52.0625
Rower_2,555,125.08620302112483,52.0
Rower_2,556,125.36617602705854,55.5
Rower_2,557,138.0415325074687,54.3125
Rower_2,558,125.44830612566166,55.125
Rower_2,559,132.79117053328574,57.0625
Rower_2,560,133.2421858513063,60.6875
Rower_2,561,132.30760776973375,62.0
Rower_2,562,145.47933628112256,57.3125
Rower_2,563,141.12218465651773,56.5625
Rower_2,564,142.8018967270838,62.875
Rower_2,565,134.51202097828704,59.75
Rower_2,566,125.97713780738627,58.5625
Rower_2,567,130.29679977138724,57.625
Rower_2,568,130.2015521507976,57.9375
Rower_2,569,143.5836557581477,57.5
Rower_2,570,146.79472261002238,59.1875
Rower_2,571,147.41775109238245,62.8125
Rower_2,572,149.9055777438391,57.0
Rower_2,573,139.35423925489926,60.875
Rower_2,574,140.30064472837194,56.75
Rower_2,575,137.21172487325654,62.9375
Rower_2,576,142.47338516440095,59.6875
Rower_2,577,140.99372790663406,59.8125
Rower_2,578,152.18036226270945,59.125
Rower_2,579,138.9394117196344,60.3125
Rower_2,580,136.8582975670674,60.1875
Rower_2,581,134.4057467960878,59.375
Rower_2,582,133.79929804939198,58.8125
Rower_2,583,130.80076310938946,55.9375
Rower_2,584,133.14974550559947,55.125
Rower_2,585,120.76519107202448,48.625
Rower_2,586,108.43480141918883,50.4375
Rower_2,587,100.69079674156366,47.875
Rower_2,588,115.19362661726856,46.3125
Rower_2,589,94.67279268500215,45.4375
Rower_2,590,98.64692500760593,46.875
Rower_2,591,96.50654331320453,47.6875
Rower_2,592,93.39917829895485,46.875
Rower_2,593,89.71456488419507,43.3125
Rower_2,594,94.36701198898923,41.0625
Rower_2,595,97.7656478477268,46.0625
Rower_2,596,90.9762414640208,45.6875
Rower_2,597,95.7282626012566,44.5625
Rower_2,598,100.0865272162071,41.875
Rower_2,599,96.81199653975685,49.0
Rower_2,600,96.68803217876184,50.5625
Rower_2,601,115.19163469743968,50.0
Rower_2,602,111.00752040319934,49.875
Rower_2,603,110.32947870374404,47.3125
Rower_2,604,110.81450998874593,52.5625
Rower_2,605,107.9961608397887,50.0625
Rower_2,606,114.6630272418166,51.125
Rower_2,607,112.31596330946903,48.5
Rower_2,608,104.44205099786384,46.875
Rower_2,609,109.6996883219761,47.0625
Rower_2,610,112.96002873894443,45.0625
Rower_2,611,114.50297375420577,51.5
Rower_2,612,111.16484157676314,50.375
Rower_2,613,118.00702734452098,54.4375
Rower_2,614,124.4074506117294,53.6875
Rower_2,615,133.305928891159,57.3125
Rower_2,616,124.86056462979636,63.375
Rower_2,617,125.39923416972003,55.375
Rower_2,618,128.75801236598346,55.3125
Rower_2,619,128.65536296497066,56.5
Rower_2,620,124.78800455228824,48.625
Rower_2,621,122.93763633452124,52.375
Rower_2,622,104.99428506539076,45.3125
Rower_2,623,113.47488883893664,47.1875
Rower_2,624,77.50547042328854,41.0
Rower_2,625,101.48996455479245,46.6875
Rower_2,626,112.03855042513187,44.8125
Rower_2,627,104.28095812659095,45.0625
Rower_2,628,96.06651868493624,46.4375
Rower_2,629,111.37096783380984,43.5625
Rower_2,630,107.84572105234825,47.625
Rower_2,631,104.74384359495868,47.375
Rower_2,632,111.94983254995434,51.1875
Rower_2,633,111.45975525542009,42.625
Rower_2,634,107.95394073758344,46.625
Rower_2,635,114.75527684867473,46.25
Rower_2,636,113.74516880768631,46.0625
Rower_2,637,120.71841033249315,48.3125
Rower_2,638,117.09129434443129,48.25
Rower_2,639,117.94107031914322,47.8125
Rower_2,640,109.95806818561752,54.5625
Rower_2,641,106.63691062238199,50.4375
Rower_2,642,103.4479558655856,52.125
Rower_2,643,120.2503908425607,51.75
Rower_2,644,116.8706037928746,50.875
Rower_2,645,115.67767570491952,51.25
Rower_2,646,115.98655962421502,51.4375
Rower_2,647,129.2851188722613,46.6875
Rower_2,648,118.60520496935486,45.75
Rower_2,649,126.63870018619879,49.0
Rower_2,650,23.99013451726531,33.4375
Rower_2,651,27.23483398950416,35.75
Rower_2,652,19.02034189339675,9.875
Rower_2,653,35.238867027009704,41.875
Rower_2,654,38.00294169152545,42.5
Rower_2,655,40.88550662978889,39.625
Rower_2,656,46.64864108597434,49.125
Rower_2,657,39.52828823585772,35.5
Rower_2,658,34.879654276041165,33.9375
Rower_2,659,46.877030144767126,41.5625
Rower_2,660,40.87030165364302,40.75
Rower_2,661,38.503005835210175,38.5625
Rower_2,662,39.17717454256429,44.1875
Rower_2,663,30.100794567100067,30.25
Rower_2,664,33.23895708002215,29.125
Rower_2,665,31.419181568262484,25.5625
Rower_2,666,26.9343642515154,13.375
Rower_2,667,27.398060634431395,20.1875
Rower_3,1,41.66011537623155,65.0625
Rower_3,2,71.80002768906317,65.75
Rower_3,3,93.2008685021467,56.0
Rower_3,4,91.79096854890204,62.0625
Rower_3,5,98.73257959038845,62.8125
Rower_3,6,103.08535128604518,57.3125
Rower_3,7,113.23356656995588,60.4375
Rower_3,8,108.33386686319392,62.5625
Rower_3,9,102.39233541081119,60.1875
Rower_3,10,110.47209633362276,62.75
Rower_3,11,114.36299044974702,61.375
Rower_3,12,115.10663730139845,63.375
Rower_3,13,114.82646222161,61.75
Rower_3,14,115.63558296760466,60.1875
Rower_3,15,113.84113968195062,57.25
Rower_3,16,119.66594727685568,58.75
Rower_3,17,107.89117927258103,60.75
Rower_3,18,99.28604128428422,57.125
Rower_3,19,107.10705937930359,62.125
Rower_3,20,111.8899029849328,56.1875
Rower_3,21,105.44178918831471,61.875
Rower_3,22,104.74064935282124,61.125
Rower_3,23,115.99144773226767,58.0625
Rower_3,24,121.58534801250698,56.3125
Rower_3,25,112.44027645313874,55.4375
Rower_3,26,104.06720654292931,58.8125
Rower_3,27,113.377486765661,58.5625
Rower_3,28,113.68010806785239,57.4375
Rower_3,29,110.33270217447254,57.0
Rower_3,30,100.71277698290378,56.5625
Rower_3,31,109.40311604832179,56.0
Rower_3,32,105.9861592374546,55.6875
Rower_3,33,113.18869647916291,60.4375
Rower_3,34,116.51632842359123,58.0625
Rower_3,35,105.8368009265428,60.6875
Rower_3,36,96.80585658384793,60.25
Rower_3,37,108.55690395519461,63.6875
Rower_3,38,104.5740348894741,60.0
Rower_3,39,110.99658558622355,60.25
Rower_3,40,112.0185841277713,60.1875
Rower_3,41,116.11164678691304,59.25
Rower_3,42,106.83589037881376,63.25
Rower_3,43,107.9645823774246,61.125
Rower_3,44,105.72097262284677,66.0625
Rower_3,45,107.04474293881866,63.0
Rower_3,46,112.98954128863325,61.1875
Rower_3,47,109.38538091228112,58.8125
Rower_3,48,112.01105905940172,59.25
Rower_3,49,105.69591063449433,62.5625
Rower_3,50,96.33516162851525,61.0
Rower_3,51,114.30805296978102,60.4375
Rower_3,52,98.60464207038501,59.5
Rower_3,53,99.95922304114481,57.6875
Rower_3,54,95.83765677911153,58.875
Rower_3,55,100.6191044479334,59.1875
Rower_3,56,100.00239659041631,57.6875
Rower_3,57,104.33167014155778,62.3125
Rower_3,58,104.91468872910127,55.75
Rower_3,59,100.65304891230605,61.375
Rower_3,60,103.94240824009833,59.5
Rower_3,61,98.59511991491789,59.25
Rower_3,62,105.2046389150386,54.375
Rower_3,63,96.48411867372413,60.9375
Rower_3,64,100.33596485874563,58.6875
Rower_3,65,95.94597609330289,60.6875
Rower_3,66,95.68857172121594,59.0
Rower_3,67,93.0033124890112,60.6875
Rower_3,68,85.66087866933336,59.75
Rower_3,69,84.30783981701502,58.75
Rower_3,70,98.55794225653158,58.5625
Rower_3,71,90.18709844138557,57.625
Rower_3,72,71.12015705760803,50.1875
Rower_3,73,76.75496943008034,45.125
Rower_3,74,78.97636148721251,53.625
Rower_3,75,78.4849866837435,55.8125
Rower_3,76,90.67942963708227,56.5625
Rower_3,77,93.12461151280306,58.0
Rower_3,78,86.39585463951423,55.5
Rower_3,79,88.33091083164108,57.0625
Rower_3,80,100.93210927438267,59.0625
Rower_3,81,97.47918266351506,59.75
